cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,tx_role_mane,candidate_group,ENST_ID,ENSG_ID,transcript_type,biotype_class,junior_pass,has_CDS,canonical_tx,cds_diff_bp,ct_count,multi_ct,ad_prior_category,ad_prior_flag,ad_ot_score,ad_ot_label,ad_ot_genetic,ad_ot_lit,ad_specificity,has_structural_feat,n_domains,domain_names,uniprot_acc,proxy_type,splice_in_cds
OPC,DNAJB6-204,DNAJB6,0.7441860465116279,0.2516129032258064,7.804406482179032e-18,8.296112678125843e-17,True,0.4925731432858215,AD_enriched,0.0211,True,10000.0,96,39,78.2247,49.6345,0.6458,Minor,Alternate,new_target_candidate,ENST00000429029,ENSG00000105993,protein_coding,PC_CDS,True,True,DNAJB6-201,278,1,False,none,False,0.0633,emerging,0.0997,0.0894,0.422,True,1,J,O75190,C,True
OPC,DYNC1H1-212,DYNC1H1,0.4802631578947368,0.0,4.921113130526186e-15,3.944982749352277e-14,True,0.4802631578947368,AD_enriched,0.0029,True,10000.0,73,0,76.1193,0.0,6.269,Minor,Alternate,new_target_candidate,ENST00000643508,ENSG00000197102,protein_coding,PC_CDS,True,True,,10498,1,False,none,False,0.0757,emerging,0.0,0.1003,0.722,False,0,,Q14204,D,True
OPC,ECHDC1-210,ECHDC1,0.2121212121212121,0.9666666666666668,6.443285392966092e-09,2.6410189562694363e-08,True,-0.7545454545454546,CT_enriched,0.0428571428571428,True,70.0,7,29,7.1753,38.4658,-2.2713,Dominant,Canonical,trial_failure_candidate,ENST00000454859,ENSG00000093144,protein_coding,PC_CDS,True,True,ECHDC1-210,0,1,False,none,False,0.0065,novel,0.0,0.0304,0.653,False,0,,Q9NTX5,D,False
OPC,EDEM3-201,EDEM3,0.0,0.8580246913580247,3.35744963147325e-33,1.3347012096623795e-31,True,-0.8580246913580247,CT_enriched,0.0396825396825396,True,126.0,0,139,0.0,114.7451,-6.8548,Dominant,Canonical,trial_failure_candidate,ENST00000318130,ENSG00000116406,protein_coding,PC_CDS,True,True,EDEM3-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,1,PA,Q9BZQ6,C,False
OPC,EIF4E2-202,EIF4E2,0.5,0.0092592592592592,1.8895506764917006e-34,8.184292631610322e-33,True,0.4907407407407408,AD_enriched,0.0119880119880119,True,3003.0,94,2,64.6107,1.0453,5.0036,Minor,Alternate,new_target_candidate,ENST00000409098,ENSG00000135930,protein_coding,PC_UTR,True,True,EIF4E2-201,0,1,False,none,False,0.0087,novel,0.0,0.0714,0.869,False,0,,O60573,N,False
OPC,ERBB4-204,ERBB4,0.8163265306122449,0.1875,2.4574500181492423e-10,1.180715223951838e-09,True,0.6288265306122449,AD_enriched,0.0285714285714285,True,70.0,40,6,35.3909,3.8564,2.9056,Minor,Alternate,new_target_candidate,ENST00000436443,ENSG00000178568,protein_coding,PC_CDS,True,True,ERBB4-202,48,2,True,none,False,0.1013,emerging,0.0,0.8328,0.291,True,1,Protein kinase,Q15303,C,True
OPC,ERCC6L2-201,ERCC6L2,0.4292091836734694,0.0731504571903574,7.223068762448275e-116,1.0480672774312446e-112,True,0.356058726483112,AD_enriched,0.0245,True,10000.0,673,88,473.2937,136.6891,1.7844,Minor,Alternate,new_target_candidate,ENST00000288985,ENSG00000182150,protein_coding,PC_CDS,True,True,ERCC6L2-208,1727,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,2,"Helicase ATP-binding, Helicase C-terminal",Q5T890,C,True
OPC,ETNK1-201,ETNK1,0.4893617021276595,0.8409090909090909,3.692857352625263e-05,9.50059577776464e-05,True,-0.3515473887814314,CT_enriched,0.0244755244755244,True,3432.0,23,74,28.6377,102.3663,-1.8023,Dominant,Canonical,trial_failure_candidate,ENST00000266517,ENSG00000139163,protein_coding,PC_CDS,True,True,ETNK1-201,0,1,False,none,False,0.0029,novel,0.0,0.0,0.288,False,0,,Q9HBU6,D,False
OPC,ETNK1-207,ETNK1,0.5106382978723404,0.1590909090909091,3.692857352625263e-05,9.50059577776464e-05,True,0.3515473887814313,AD_enriched,0.0244755244755244,True,3432.0,24,14,24.2571,35.5008,-0.5312,Minor,Alternate,new_target_candidate,ENST00000671733,ENSG00000139163,protein_coding,PC_UTR,True,True,ETNK1-201,0,1,False,none,False,0.0029,novel,0.0,0.0,0.288,False,0,,Q9HBU6,N,False
OPC,EXOC4-201,EXOC4,0.660377358490566,0.8819444444444444,5.5454203943222826e-08,2.0552758600668282e-07,True,-0.2215670859538784,CT_enriched,0.0197,True,10000.0,105,254,132.75,247.3403,-0.8928,Dominant,Canonical,trial_failure_candidate,ENST00000253861,ENSG00000131558,protein_coding,PC_CDS,True,True,EXOC4-201,0,2,True,none,False,0.2156,supported,0.0,0.08,2.66,False,0,,Q96A65,D,False
OPC,FAM13A-202,FAM13A,0.6275862068965518,0.0097087378640776,1.4649826679622865e-35,6.748221749883421e-34,True,0.6178774690324742,AD_enriched,0.0333333333333333,True,120.0,91,1,82.1931,4.7643,3.8513,Minor,Alternate,new_target_candidate,ENST00000395002,ENSG00000138640,protein_coding,PC_CDS,True,True,FAM13A-201,1064,1,False,none,False,0.0012,novel,0.0,0.0,0.096,True,1,Rho-GAP,O94988,C,True
OPC,FAM13A-201,FAM13A,0.1034482758620689,0.912621359223301,1.4649826679622865e-35,6.748221749883421e-34,True,-0.8091730833612321,CT_enriched,0.05,True,120.0,15,94,25.04,59.6961,-1.2209,Dominant,Canonical,trial_failure_candidate,ENST00000264344,ENSG00000138640,protein_coding,PC_CDS,True,True,FAM13A-201,0,1,False,none,False,0.0012,novel,0.0,0.0,0.096,True,1,Rho-GAP,O94988,C,False
OPC,FASTKD5-201,FASTKD5,0.3111111111111111,1.0,4.597583587411578e-18,4.997073996505019e-17,True,-0.6888888888888889,CT_enriched,0.0222222222222222,True,45.0,28,69,38.9778,55.0004,-0.4862,Dominant,Canonical,trial_failure_candidate,ENST00000380266,ENSG00000215251,protein_coding,PC_CDS,True,True,FASTKD5-201,0,2,True,none,False,0.0,novel,0.0,0.0,0.0,True,1,RAP,Q7L8L6,C,False
OPC,FCHSD2-204,FCHSD2,0.2028985507246377,0.9482758620689656,1.8427270205622718e-20,2.6213695165057417e-19,True,-0.7453773113443279,CT_enriched,0.009090909090909,True,330.0,28,55,34.744,73.143,-1.0526,Dominant,Canonical,trial_failure_candidate,ENST00000409418,ENSG00000137478,protein_coding,PC_CDS,True,True,FCHSD2-204,0,1,False,none,False,0.0087,novel,0.0,0.0718,0.777,True,3,"F-BAR, SH3 1, SH3 2",O94868,C,False
OPC,transcript241388.chr1.nic,FLAD1,0.3902439024390244,0.025,4.1748460475063456e-12,2.4624803312730515e-11,True,0.3652439024390244,AD_enriched,0.0,True,6.0,16,1,15.7241,0.5226,3.4573,Minor,Alternate,new_target_candidate,transcript241388.chr1.nic,ENSG00000160688,,novel,True,False,FLAD1-201,1256,1,False,none,False,0.0206,novel,0.0339,0.0,1.566,False,0,,Q8NFF5,D,True
OPC,FMO5-201,FMO5,0.0212765957446808,0.4444444444444444,1.8711076024462823e-08,7.278759064744117e-08,True,-0.4231678486997636,CT_enriched,0.0,True,84.0,1,16,1.0656,15.0114,-2.9544,Dominant,Canonical,trial_failure_candidate,ENST00000254090,ENSG00000131781,protein_coding,PC_CDS,True,True,FMO5-201,0,1,False,none,False,0.0547,emerging,0.0,0.45,1.307,False,0,,P49326,D,False
OPC,GFRA1-209,GFRA1,0.4545454545454545,0.1538461538461538,0.0011651654712336,0.0023812043644506,True,0.3006993006993007,AD_enriched,0.0194805194805194,True,462.0,15,6,20.381,14.2406,0.4884,Minor,Alternate,new_target_candidate,ENST00000682743,ENSG00000151892,protein_coding,PC_CDS,True,True,GFRA1-201,15,1,False,none,False,0.0309,novel,0.0,0.2545,0.636,False,0,,P56159,D,True
OPC,GOLIM4-201,GOLIM4,0.3066666666666666,0.08,0.0051886075523155,0.009458127585942,True,0.2266666666666665,AD_enriched,0.0499,True,10000.0,23,4,26.9388,14.4877,0.8511,Minor,Alternate,new_target_candidate,ENST00000309027,ENSG00000173905,protein_coding,PC_CDS,True,True,GOLIM4-202,84,1,False,none,False,0.0084,novel,0.0,0.0608,0.741,False,0,,O00461,D,True
OPC,GOLIM4-202,GOLIM4,0.6933333333333334,0.92,0.0051886075523155,0.009458127585942,True,-0.2266666666666666,CT_enriched,0.0499,True,10000.0,52,46,59.0079,85.8778,-0.5338,Dominant,Canonical,trial_failure_candidate,ENST00000470487,ENSG00000173905,protein_coding,PC_CDS,True,True,GOLIM4-202,0,1,False,none,False,0.0084,novel,0.0,0.0608,0.741,False,0,,O00461,D,False
OPC,GPBP1-208,GPBP1,0.3333333333333333,0.0555555555555555,1.889143127361293e-06,5.789116531787194e-06,True,0.2777777777777778,AD_enriched,0.007,True,10000.0,31,6,35.1552,8.9926,1.8553,Minor,Alternate,new_target_candidate,ENST00000514387,ENSG00000062194,protein_coding,PC_CDS,True,True,GPBP1-204,600,1,False,none,False,0.0314,novel,0.0,0.2497,3.136,False,0,,Q86WP2,D,True
OPC,transcript81872.chr1.nnic,GPBP1L1,0.5625,0.0,1.897903281513553e-09,8.40872568389669e-09,True,0.5625,AD_enriched,0.0476190476190476,True,252.0,18,0,30.8577,0.0,4.9936,Minor,Alternate,new_target_candidate,transcript81872.chr1.nnic,ENSG00000159592,,novel,True,False,GPBP1L1-202,1212,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q9HC44,D,True
OPC,HDLBP-204,HDLBP,0.5319148936170213,0.0909090909090909,7.53829107948194e-08,2.742806445647575e-07,True,0.4410058027079304,AD_enriched,0.0029970029970029,True,1001.0,25,6,29.5127,7.8578,1.7844,Minor,Alternate,new_target_candidate,ENST00000391976,ENSG00000115677,protein_coding,PC_UTR,True,True,HDLBP-201,0,1,False,none,False,0.0146,novel,0.0,0.1038,1.141,True,14,"KH 1, KH 2, KH 3",Q00341,N,False
OPC,HERPUD1-203,HERPUD1,0.4736842105263157,0.0303030303030303,5.076758954489559e-14,3.711021281090353e-13,True,0.4433811802232854,AD_enriched,0.0129870129870129,True,2002.0,45,3,23.8262,3.6558,2.4148,Minor,Alternate,new_target_candidate,ENST00000379792,ENSG00000051108,protein_coding,PC_CDS,True,True,HERPUD1-204,75,1,False,none,False,0.065,emerging,0.0,0.5344,2.939,True,1,Ubiquitin-like,Q15011,C,True
OPC,transcript47646.chr7.nic,HERPUD2,0.7083333333333334,0.0526315789473684,1.9442241237110883e-08,7.542965784772159e-08,True,0.655701754385965,AD_enriched,0.0285714285714285,True,70.0,34,2,27.2877,1.6127,3.4366,Minor,Alternate,new_target_candidate,transcript47646.chr7.nic,ENSG00000122557,,novel,True,False,HERPUD2-201,912,1,False,none,False,0.0063,novel,0.0,0.0,0.628,True,1,Ubiquitin-like,Q9BSE4,C,True
OPC,HIF3A-218,HIF3A,0.3010752688172043,0.0555555555555555,5.0158877050560894e-11,2.618004697854816e-10,True,0.2455197132616488,AD_enriched,0.0181818181818181,True,165.0,28,3,18.5377,1.8081,2.7986,Minor,Alternate,new_target_candidate,ENST00000600383,ENSG00000124440,protein_coding,PC_CDS,True,True,HIF3A-205,337,1,False,none,False,0.0686,emerging,0.0,0.5642,3.006,True,3,"bHLH, PAS 1, PAS 2",Q9Y2N7,C,True
OPC,HTRA1-201,HTRA1,0.6068376068376068,0.9466666666666668,4.055404786781892e-07,1.351180791187262e-06,True,-0.33982905982906,CT_enriched,0.0061,True,10000.0,71,71,67.6125,122.5475,-0.8485,Dominant,Canonical,trial_failure_candidate,ENST00000368984,ENSG00000166033,protein_coding,PC_CDS,True,True,HTRA1-201,0,1,False,none,False,0.0355,novel,0.0,0.2888,2.044,True,3,"IGFBP N-terminal, Kazal-like, PDZ",Q92743,C,False
OPC,HTRA1-202,HTRA1,0.3931623931623931,0.0533333333333333,4.055404786781892e-07,1.351180791187262e-06,True,0.3398290598290598,AD_enriched,0.0061,True,10000.0,46,4,34.9008,3.611,2.9609,Minor,Alternate,new_target_candidate,ENST00000420892,ENSG00000166033,protein_coding,PC_CDS,True,True,HTRA1-201,305,1,False,none,False,0.0355,novel,0.0,0.2888,2.044,True,3,"IGFBP N-terminal, Kazal-like, PDZ",Q92743,C,True
OPC,JAKMIP3-206,JAKMIP3,0.8060836501901141,0.0,1.834352062179479e-37,9.857943860083052e-36,True,0.8060836501901141,AD_enriched,0.0349650349650349,True,1001.0,212,0,355.0316,0.0,8.4759,Minor,Alternate,new_target_candidate,ENST00000657318,ENSG00000188385,protein_coding,PC_CDS,True,True,JAKMIP3-226,228,1,False,none,False,0.0111,novel,0.0,0.0912,0.987,False,0,,Q5VZ66,D,True
OPC,KCNIP4-204,KCNIP4,0.6666666666666666,1.0,2.595693524391018e-05,6.82928613579577e-05,True,-0.3333333333333333,CT_enriched,0.0285714285714285,True,210.0,24,55,28.5168,201.393,-2.7776,Dominant,Canonical,trial_failure_candidate,ENST00000382152,ENSG00000185774,protein_coding,PC_CDS,True,True,KCNIP4-204,0,1,False,none,False,0.0403,novel,0.0,0.3107,3.032,True,4,"EF-hand 1, EF-hand 2, EF-hand 3",Q6PIL6,C,False
OPC,transcript35436.chr4.nnic,KCNIP4,0.3055555555555556,0.0,2.595693524391018e-05,6.82928613579577e-05,True,0.3055555555555556,AD_enriched,0.0285714285714285,True,210.0,11,0,15.893,0.0,4.0784,Minor,Alternate,new_target_candidate,transcript35436.chr4.nnic,ENSG00000185774,,novel,True,False,KCNIP4-204,705,1,False,none,False,0.0403,novel,0.0,0.3107,3.032,True,4,"EF-hand 1, EF-hand 2, EF-hand 3",Q6PIL6,C,True
OPC,KIF3A-203,KIF3A,0.4777777777777778,0.859375,4.055876186781398e-06,1.1973705690782926e-05,True,-0.3815972222222222,CT_enriched,0.0341,True,10000.0,43,55,44.3296,54.7168,-0.2977,Dominant,Canonical,trial_failure_candidate,ENST00000403231,ENSG00000131437,protein_coding,PC_CDS,True,True,KIF3A-203,0,1,False,none,False,0.0498,novel,0.0,0.4098,3.269,True,1,Kinesin motor,Q9Y496,C,False
OPC,KLHL42-201,KLHL42,0.1818181818181818,0.7142857142857143,1.1438732783871485e-06,3.616035134944995e-06,True,-0.5324675324675325,CT_enriched,0.0393939393939393,True,330.0,10,35,12.6472,32.7683,-1.3071,Dominant,Canonical,trial_failure_candidate,ENST00000381271,ENSG00000087448,protein_coding,PC_CDS,True,True,KLHL42-201,0,1,False,none,False,0.239,supported,0.3931,0.0,23.899,True,1,BTB,Q9P2K6,C,False
OPC,transcript44618.chr12.nnic,KLHL42,0.7272727272727273,0.2448979591836734,1.1438732783871485e-06,3.616035134944995e-06,True,0.4823747680890539,AD_enriched,0.0272727272727272,True,330.0,40,12,30.3538,9.7677,1.5419,Minor,Alternate,new_target_candidate,transcript44618.chr12.nnic,ENSG00000087448,,novel,True,False,KLHL42-201,194,1,False,none,False,0.239,supported,0.3931,0.0,23.899,True,1,BTB,Q9P2K6,C,True
OPC,KMT5B-201,KMT5B,0.4210526315789473,0.9210526315789472,0.0001221385260465,0.0002893436755811,True,-0.4999999999999999,CT_enriched,0.05,True,120.0,16,35,10.3198,43.9577,-1.9897,Dominant,Canonical,trial_failure_candidate,ENST00000304363,ENSG00000110066,protein_coding,PC_CDS,True,True,KMT5B-201,0,1,False,none,False,0.2372,supported,0.3886,0.0304,23.717,True,1,SET,Q4FZB7,C,False
OPC,KRBA2-202,KRBA2,0.6290322580645161,0.0392156862745098,3.8147362418824e-16,3.3958173539701603e-15,True,0.5898165717900063,AD_enriched,0.0489510489510489,True,1287.0,39,4,21.9994,2.3307,2.7877,Minor,Alternate,new_target_candidate,ENST00000643221,ENSG00000184619,protein_coding,PC_UTR,True,False,KRBA2-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,2,"KRAB, Integrase catalytic",Q6ZNG9,N,False
OPC,KRBA2-201,KRBA2,0.3709677419354839,0.9607843137254902,3.8147362418824e-16,3.3958173539701603e-15,True,-0.5898165717900063,CT_enriched,0.0489510489510489,True,1287.0,23,98,28.0142,82.1749,-1.5194,Dominant,Canonical,trial_failure_candidate,ENST00000396267,ENSG00000184619,protein_coding,PC_CDS,True,True,KRBA2-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,2,"KRAB, Integrase catalytic",Q6ZNG9,C,False
OPC,LMF1-201,LMF1,0.7837837837837838,1.0,0.0078466360850284,0.013859365744828,True,-0.2162162162162162,CT_enriched,0.0,True,21.0,29,38,23.0041,46.1045,-0.9726,Dominant,Canonical,trial_failure_candidate,ENST00000262301,ENSG00000103227,protein_coding,PC_CDS,True,True,LMF1-201,0,1,False,none,False,0.01,novel,0.0,0.0,1.0,False,0,,Q96S06,D,False
OPC,LMF1-212,LMF1,0.2162162162162162,0.0,0.0078466360850284,0.013859365744828,True,0.2162162162162162,AD_enriched,0.0,True,21.0,8,0,5.4919,0.0,2.6986,Minor,Alternate,new_target_candidate,ENST00000568897,ENSG00000103227,protein_coding,PC_CDS,True,True,LMF1-201,470,1,False,none,False,0.01,novel,0.0,0.0,1.0,False,0,,Q96S06,D,True
OPC,LRRFIP2-205,LRRFIP2,0.6708860759493671,0.2424242424242424,5.118033526441284e-09,2.1370551501773536e-08,True,0.4284618335251247,AD_enriched,0.0424242424242424,True,330.0,53,8,35.8289,25.6943,0.4643,Minor,Alternate,new_target_candidate,ENST00000421276,ENSG00000093167,protein_coding,PC_CDS,True,True,LRRFIP2-201,891,1,False,none,False,0.0093,novel,0.0,0.0766,0.931,False,0,,Q9Y608,D,True
OPC,MAEA-202,MAEA,0.6190476190476191,0.9166666666666666,2.3934861436290654e-07,8.162040879919563e-07,True,-0.2976190476190475,CT_enriched,0.0373,True,10000.0,91,88,144.1046,104.5237,0.4595,Dominant,Canonical,trial_failure_candidate,ENST00000303400,ENSG00000090316,protein_coding,PC_CDS,True,True,MAEA-202,0,1,False,none,False,0.0087,novel,0.0,0.0718,0.451,True,2,"LisH, CTLH",Q7L5Y9,C,False
OPC,transcript302998.chr3.nic,MASP1,0.8688524590163934,0.0588235294117647,2.4083644833387146e-17,2.418364612681297e-16,True,0.8100289296046287,AD_enriched,0.0151515151515151,True,330.0,53,3,35.7508,5.2349,2.5593,Minor,Alternate,new_target_candidate,transcript302998.chr3.nic,ENSG00000127241,,novel,True,False,MASP1-202,1298,1,False,none,False,0.0138,novel,0.0,0.1132,1.092,True,6,"CUB 1, EGF-like, CUB 2",P48740,C,True
OPC,MBIP-201,MBIP,0.2564102564102564,0.0227272727272727,8.318024830823651e-08,3.002351748638089e-07,True,0.2336829836829836,AD_enriched,0.0474941724941724,True,3432.0,10,2,8.9163,1.8529,1.7974,Minor,Alternate,new_target_candidate,ENST00000318473,ENSG00000151332,protein_coding,PC_UTR,True,True,MBIP-203,0,1,False,none,False,0.0041,novel,0.0,0.0334,0.407,False,0,,Q9NS73,N,False
OPC,MGRN1-202,MGRN1,0.71875,0.3924050632911392,4.1648617136106207e-19,5.075827703521585e-18,True,0.3263449367088608,AD_enriched,0.0363386613386613,True,8008.0,115,124,174.4067,112.3131,0.6304,Minor,Alternate,new_target_candidate,ENST00000399577,ENSG00000102858,protein_coding,PC_UTR,True,True,MGRN1-201,0,1,False,none,False,0.009,novel,0.0,0.043,0.264,False,0,,O60291,N,False
OPC,MTFR1L-210,MTFR1L,0.2028985507246377,0.0,0.009811130156876,0.0170115465154649,True,0.2028985507246377,AD_enriched,0.0239760239760239,True,2002.0,14,0,14.2067,0.0,3.9266,Minor,Alternate,new_target_candidate,ENST00000474295,ENSG00000117640,protein_coding,PC_CDS,True,True,MTFR1L-203,322,1,False,none,False,0.0033,novel,0.0,0.0226,0.325,False,0,,Q9H019,D,True
OPC,MTHFD1-220,MTHFD1,0.4520547945205479,0.9478260869565216,5.756485089297918e-16,5.031722809982698e-15,True,-0.4957712924359737,CT_enriched,0.0238095238095238,True,84.0,66,109,40.1474,90.7139,-1.1563,Dominant,Canonical,trial_failure_candidate,ENST00000652337,ENSG00000100714,protein_coding,PC_CDS,True,True,MTHFD1-220,0,1,False,none,False,0.0404,novel,0.0,0.3177,1.984,False,0,,P11586,D,False
OPC,NAP1L1-215,NAP1L1,0.275,0.0131578947368421,3.8197023816333454e-05,9.774935018959408e-05,True,0.2618421052631579,AD_enriched,0.0079920079920079,True,3003.0,11,1,9.552,1.09,2.3359,Minor,Alternate,new_target_candidate,ENST00000549596,ENSG00000187109,protein_coding,PC_CDS,True,True,NAP1L1-226,81,1,False,none,False,0.076,emerging,0.0,0.6184,6.767,False,0,,P55209,D,True
OPC,NAP1L1-226,NAP1L1,0.575,0.8552631578947368,3.8197023816333454e-05,9.774935018959408e-05,True,-0.2802631578947369,CT_enriched,0.0293040293040293,True,3003.0,23,65,31.4156,179.8852,-2.4803,Dominant,Canonical,trial_failure_candidate,ENST00000618691,ENSG00000187109,protein_coding,PC_CDS,True,True,NAP1L1-226,0,1,False,none,False,0.076,emerging,0.0,0.6184,6.767,False,0,,P55209,D,False
OPC,NCOA1-206,NCOA1,0.2954545454545454,0.0377358490566037,6.5620841588221855e-09,2.6859193552753145e-08,True,0.2577186963979417,AD_enriched,0.0,True,21.0,13,2,8.1354,2.1801,1.5224,Minor,Alternate,new_target_candidate,ENST00000407230,ENSG00000084676,protein_coding,PC_CDS,True,True,NCOA1-202,611,2,True,none,False,0.0849,emerging,0.0,0.5944,2.313,True,2,"bHLH, PAS",Q15788,C,True
OPC,transcript6722.chrY.nic,NLGN4Y,0.8275862068965517,0.0165289256198347,1.356453251990495e-30,4.187688656677039e-29,True,0.8110572812767171,AD_enriched,0.0476190476190476,True,84.0,72,2,42.9798,1.5257,4.1221,Minor,Alternate,new_target_candidate,transcript6722.chrY.nic,ENSG00000165246,,novel,True,False,NLGN4Y-211,1189,1,False,none,False,0.0022,novel,0.0,0.0182,0.222,False,0,,Q8NFZ3,D,True
OPC,NRDC-211,NRDC,0.5714285714285714,0.1136363636363636,2.387053646292282e-16,2.1991205338222867e-15,True,0.4577922077922078,AD_enriched,0.0414,True,10000.0,64,10,55.5999,18.4311,1.5424,Minor,Alternate,new_target_candidate,ENST00000491410,ENSG00000078618,protein_coding_CDS_not_defined,PC_CDS_ND,True,False,NRDC-201,2917,1,False,none,False,0.0687,emerging,0.0,0.2204,0.984,False,0,,O43847,D,True
OPC,PAPOLA-223,PAPOLA,0.5930232558139535,0.2911392405063291,0.0003435061287758,0.0007551930194752,True,0.3018840153076244,AD_enriched,0.0087412587412587,True,8008.0,51,23,60.63,31.605,0.9185,Minor,Alternate,new_target_candidate,ENST00000557320,ENSG00000090060,protein_coding,PC_CDS,True,True,PAPOLA-201,1445,1,False,none,False,0.4239,supported,0.0,0.0,2.798,False,0,,P51003,D,True
OPC,PAPOLA-201,PAPOLA,0.2906976744186046,0.5822784810126582,0.0003435061287758,0.0007551930194752,True,-0.2915808065940536,CT_enriched,0.0184815184815184,True,8008.0,25,46,25.4023,51.6099,-0.9947,Dominant,Canonical,trial_failure_candidate,ENST00000216277,ENSG00000090060,protein_coding,PC_CDS,True,True,PAPOLA-201,0,1,False,none,False,0.4239,supported,0.0,0.0,2.798,False,0,,P51003,D,False
OPC,PDE1C-202,PDE1C,0.9375,0.4375,2.5591970693262447e-06,7.720155816200377e-06,True,0.5,AD_enriched,0.0,True,210.0,30,21,38.9384,26.962,0.5143,Minor,Alternate,new_target_candidate,ENST00000396182,ENSG00000154678,protein_coding,PC_CDS,True,True,PDE1C-205,69,1,False,none,False,0.0136,novel,0.0,0.1117,0.376,True,1,PDEase,Q14123,C,True
OPC,PDS5A-201,PDS5A,0.6428571428571429,0.9940476190476192,1.1851395181063174e-13,8.22793033862329e-13,True,-0.3511904761904763,CT_enriched,0.0161616161616161,True,495.0,27,167,35.2584,133.5474,-1.8917,Dominant,Canonical,trial_failure_candidate,ENST00000303538,ENSG00000121892,protein_coding,PC_CDS,True,True,PDS5A-201,0,1,False,none,False,0.0037,novel,0.0,0.0304,0.038,False,0,,Q29RF7,D,False
OPC,PDS5A-202,PDS5A,0.238095238095238,0.0,1.1851395181063174e-13,8.22793033862329e-13,True,0.238095238095238,AD_enriched,0.0444444444444444,True,495.0,10,0,5.9694,0.0,2.801,Minor,Alternate,new_target_candidate,ENST00000503396,ENSG00000121892,protein_coding,PC_CDS,True,True,PDS5A-201,2380,1,False,none,False,0.0037,novel,0.0,0.0304,0.038,False,0,,Q29RF7,D,True
OPC,PHYHIP-202,PHYHIP,0.7254901960784313,0.9620253164556962,1.7095562136997325e-13,1.172844475687145e-12,True,-0.2365351203772648,CT_enriched,0.0261,True,10000.0,111,304,121.4889,465.3732,-1.9288,Dominant,Canonical,trial_failure_candidate,ENST00000454243,ENSG00000168490,protein_coding,PC_CDS,True,True,PHYHIP-202,0,1,False,none,False,0.0081,novel,0.0,0.0608,0.628,True,1,Fibronectin type-III,Q92561,C,False
OPC,PHYHIP-201,PHYHIP,0.2745098039215686,0.0379746835443038,1.7095562136997325e-13,1.172844475687145e-12,True,0.2365351203772648,AD_enriched,0.0261,True,10000.0,42,12,73.3576,6.2715,3.3542,Minor,Alternate,new_target_candidate,ENST00000321613,ENSG00000168490,protein_coding,PC_UTR,True,True,PHYHIP-202,0,1,False,none,False,0.0081,novel,0.0,0.0608,0.628,True,1,Fibronectin type-III,Q92561,N,False
OPC,PLEKHB2-212,PLEKHB2,0.1818181818181818,0.6666666666666666,1.331619764478452e-11,7.503612731099936e-11,True,-0.4848484848484848,CT_enriched,0.0259740259740259,True,3003.0,34,42,56.5912,48.8967,0.2069,Dominant,Canonical,trial_failure_candidate,ENST00000693505,ENSG00000115762,protein_coding,PC_CDS,True,True,PLEKHB2-212,0,1,False,none,False,0.0039,novel,0.0,0.0122,0.345,True,1,PH,Q96CS7,C,False
OPC,POMT2-201,POMT2,0.2439024390243902,0.7931034482758621,2.535057050468169e-07,8.634666150773035e-07,True,-0.5492010092514719,CT_enriched,0.0198412698412698,True,252.0,10,46,8.2557,118.302,-3.6881,Dominant,Canonical,trial_failure_candidate,ENST00000261534,ENSG00000009830,protein_coding,PC_CDS,True,True,POMT2-201,0,1,False,none,False,0.0018,novel,0.0,0.0152,0.185,True,3,"MIR 1, MIR 2, MIR 3",Q9UKY4,C,False
OPC,PRKCA-202,PRKCA,0.7547169811320755,1.0,0.0003345035301638,0.0007365168774926,True,-0.2452830188679244,CT_enriched,0.0439560439560439,True,3003.0,40,54,38.825,75.8634,-0.9486,Dominant,Canonical,trial_failure_candidate,ENST00000413366,ENSG00000154229,protein_coding,PC_CDS,True,True,PRKCA-202,0,1,False,none,False,0.0945,emerging,0.0,0.7774,4.851,True,3,"C2, Protein kinase, AGC-kinase C-terminal",P17252,C,False
OPC,PRORP-203,PRORP,0.7619047619047619,0.9814814814814816,0.0034450719575623,0.0064709377481203,True,-0.2195767195767197,CT_enriched,0.0046620046620046,True,1287.0,48,53,53.4335,215.9616,-1.9949,Dominant,Canonical,trial_failure_candidate,ENST00000534898,ENSG00000100890,protein_coding,PC_CDS,True,True,PRORP-203,0,1,False,none,False,0.0094,novel,0.0,0.0773,0.94,True,1,PRORP,O15091,C,False
OPC,PRUNE2-203,PRUNE2,0.3658536585365853,0.9734513274336284,2.9873887654680705e-16,2.700748348096056e-15,True,-0.607597668897043,CT_enriched,0.0389610389610389,True,462.0,15,110,31.9287,299.6737,-3.1908,Dominant,Canonical,trial_failure_candidate,ENST00000376718,ENSG00000106772,protein_coding,PC_CDS,True,True,PRUNE2-203,0,1,False,none,False,0.0221,novel,0.0,0.1666,0.641,True,1,CRAL-TRIO,Q8WUY3,C,False
