Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
O75325	LRRN2 GAC1 LRRN5 UNQ256/PRO293	Leucine-rich repeat neuronal protein 2 (Glioma amplified on chromosome 1 protein) (Leucine-rich repeat neuronal protein 5)	713	"DOMAIN 20..69; /note=""LRRNT""; DOMAIN 369..422; /note=""LRRCT""; DOMAIN 422..511; /note=""Ig-like C2-type"""			"REPEAT 70..91; /note=""LRR 1""; REPEAT 94..115; /note=""LRR 2""; REPEAT 118..139; /note=""LRR 3""; REPEAT 142..163; /note=""LRR 4""; REPEAT 166..187; /note=""LRR 5""; REPEAT 190..211; /note=""LRR 6""; REPEAT 214..235; /note=""LRR 7""; REPEAT 238..259; /note=""LRR 8""; REPEAT 262..283; /note=""LRR 9""; REPEAT 286..305; /note=""LRR 10""; REPEAT 311..333; /note=""LRR 11""; REPEAT 336..357; /note=""LRR 12"""	
O60268	KIAA0513	Uncharacterized protein KIAA0513	411					
Q6ZNG9	KRABD2 KRBA2	KRAB domain-containing protein 2	492	"DOMAIN 36..117; /note=""KRAB""; DOMAIN 247..415; /note=""Integrase catalytic""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00457"""				
Q9C0I9	LRRC27 KIAA1674	Leucine-rich repeat-containing protein 27	530				"REPEAT 46..67; /note=""LRR 1""; REPEAT 68..89; /note=""LRR 2""; REPEAT 92..113; /note=""LRR 3""; REPEAT 115..136; /note=""LRR 4""; REPEAT 138..159; /note=""LRR 5"""	
Q8NAB2	KBTBD3 BKLHD3	Kelch repeat and BTB domain-containing protein 3 (BTB and kelch domain-containing protein 3)	612	"DOMAIN 52..119; /note=""BTB""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00037""; DOMAIN 154..254; /note=""BACK""; /evidence=""ECO:0000255"""			"REPEAT 295..341; /note=""Kelch 1""; /evidence=""ECO:0000255""; REPEAT 343..403; /note=""Kelch 2""; /evidence=""ECO:0000255""; REPEAT 404..454; /note=""Kelch 3""; /evidence=""ECO:0000255""; REPEAT 456..506; /note=""Kelch 4""; /evidence=""ECO:0000255""; REPEAT 552..599; /note=""Kelch 5""; /evidence=""ECO:0000255"""	
Q86VG3	IFTAP C11orf74 NWC	Intraflagellar transport-associated protein (Protein HEPIS)	221					
Q5VZ66	JAKMIP3 C10orf14 C10orf39 JAMIP3 NECC2	Janus kinase and microtubule-interacting protein 3 (Neuroendocrine long coiled-coil protein 2)	844					
Q5JYT7	KIAA1755	Uncharacterized protein KIAA1755	1200					
Q9BY89	KIAA1671	Uncharacterized protein KIAA1671	1806					
Q8N967	LRTM2	Leucine-rich repeat and transmembrane domain-containing protein 2	370	"DOMAIN 36..68; /note=""LRRNT""; DOMAIN 198..252; /note=""LRRCT"""			"REPEAT 69..90; /note=""LRR 1""; REPEAT 93..114; /note=""LRR 2""; REPEAT 117..139; /note=""LRR 3""; REPEAT 141..162; /note=""LRR 4""; REPEAT 165..186; /note=""LRR 5"""	
Q96CN7	ISOC1 CGI-111	Isochorismatase domain-containing protein 1	298					
