Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
P10828	THRB ERBA2 NR1A2 THR1	Thyroid hormone receptor beta (Nuclear receptor subfamily 1 group A member 2) (c-erbA-2) (c-erbA-beta)	461	"DOMAIN 217..461; /note=""NR LBD""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01189"""	"BINDING 107; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:7746322, ECO:0007744|PDB:2NLL""; BINDING 110; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:7746322, ECO:0007744|PDB:2NLL""; BINDING 124; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:7746322, ECO:0007744|PDB:2NLL""; BINDING 127; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:7746322, ECO:0007744|PDB:2NLL""; BINDING 145; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:7746322, ECO:0007744|PDB:2NLL""; BINDING 151; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:7746322, ECO:0007744|PDB:2NLL""; BINDING 161; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:7746322, ECO:0007744|PDB:2NLL""; BINDING 164; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:7746322, ECO:0007744|PDB:2NLL""; BINDING 282; /ligand=""3,3',5-triiodo-L-thyronine""; /ligand_id=""ChEBI:CHEBI:533015""; /evidence=""ECO:0000269|PubMed:15466465, ECO:0000269|PubMed:16781732, ECO:0007744|PDB:1XZX, ECO:0007744|PDB:3GWS""; BINDING 282; /ligand=""L-thyroxine""; /ligand_id=""ChEBI:CHEBI:58448""; /evidence=""ECO:0000269|PubMed:15466465, ECO:0007744|PDB:1Y0X""; BINDING 331; /ligand=""3,3',5-triiodo-L-thyronine""; /ligand_id=""ChEBI:CHEBI:533015""; /evidence=""ECO:0000269|PubMed:15466465, ECO:0000269|PubMed:16781732, ECO:0007744|PDB:1XZX, ECO:0007744|PDB:3GWS""; BINDING 331; /ligand=""L-thyroxine""; /ligand_id=""ChEBI:CHEBI:58448""; /evidence=""ECO:0000269|PubMed:15466465, ECO:0007744|PDB:1Y0X""; BINDING 435; /ligand=""3,3',5-triiodo-L-thyronine""; /ligand_id=""ChEBI:CHEBI:533015""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:15466465, ECO:0000269|PubMed:16781732, ECO:0007744|PDB:1XZX, ECO:0007744|PDB:3GWS""; BINDING 435; /ligand=""L-thyroxine""; /ligand_id=""ChEBI:CHEBI:58448""; /evidence=""ECO:0000269|PubMed:15466465, ECO:0007744|PDB:1Y0X"""			"ZN_FING 107..127; /note=""NR C4-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00407""; ZN_FING 145..169; /note=""NR C4-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00407"""
O95625	ZBTB11	Zinc finger and BTB domain-containing protein 11	1053	"DOMAIN 214..282; /note=""BTB""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00037"""				"ZN_FING 569..591; /note=""C2H2-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 597..619; /note=""C2H2-type 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 651..673; /note=""C2H2-type 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 679..701; /note=""C2H2-type 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 707..729; /note=""C2H2-type 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 735..757; /note=""C2H2-type 6""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 766..788; /note=""C2H2-type 7""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 794..816; /note=""C2H2-type 8""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 822..846; /note=""C2H2-type 9""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 858..880; /note=""C2H2-type 10""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 886..908; /note=""C2H2-type 11""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 914..937; /note=""C2H2-type 12""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042"""
Q99805	TM9SF2	Transmembrane 9 superfamily member 2 (p76)	663					
Q6IPR3	TYW3 C1orf171	tRNA wybutosine-synthesizing protein 3 homolog (tRNA-yW-synthesizing protein 3) (EC 2.1.1.282) (tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase)	259					
O94967	WDR47 KIAA0893	WD repeat-containing protein 47 (Neuronal enriched MAP-interacting protein) (Nemitin)	919	"DOMAIN 10..42; /note=""LisH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00126""; DOMAIN 45..102; /note=""CTLH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00058"""			"REPEAT 604..643; /note=""WD 1""; REPEAT 659..698; /note=""WD 2""; REPEAT 706..748; /note=""WD 3""; REPEAT 753..791; /note=""WD 4""; REPEAT 798..837; /note=""WD 5""; REPEAT 840..879; /note=""WD 6""; REPEAT 886..918; /note=""WD 7"""	
Q9P2C4	TMEM181 GPR178 KIAA1423	Transmembrane protein 181	475					
Q96NA8	TSNARE1	t-SNARE domain-containing protein 1	513	"DOMAIN 416..478; /note=""t-SNARE coiled-coil homology""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00202"""				
O15050	TRANK1 KIAA0342 LBA1	TPR and ankyrin repeat-containing protein 1 (Lupus brain antigen 1 homolog)	2925				"REPEAT 15..48; /note=""TPR 1""; REPEAT 50..82; /note=""TPR 2""; REPEAT 168..198; /note=""ANK 1""; REPEAT 203..232; /note=""ANK 2""; REPEAT 240..276; /note=""ANK 3""; REPEAT 463..492; /note=""ANK 4""; REPEAT 497..518; /note=""ANK 5""; REPEAT 546..575; /note=""ANK 6""; REPEAT 1699..1732; /note=""TPR 3""; REPEAT 1793..1826; /note=""TPR 4"""	
Q96NS1	YPEL4	Protein yippee-like 4	127	"DOMAIN 27..124; /note=""Yippee""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01128"""	"BINDING 31; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01128""; BINDING 34; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01128""; BINDING 87; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01128""; BINDING 90; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01128"""			
Q17RP2	TIGD6	Tigger transposable element-derived protein 6	521	"DOMAIN 3..54; /note=""HTH psq-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00320""; DOMAIN 66..137; /note=""HTH CENPB-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00583""; DOMAIN 170..372; /note=""DDE-1""; /evidence=""ECO:0000255"""				
Q49AM3	TTC31	Tetratricopeptide repeat protein 31 (TPR repeat protein 31)	519				"REPEAT 305..338; /note=""TPR 1""; REPEAT 339..372; /note=""TPR 2""; REPEAT 373..406; /note=""TPR 3"""	
