Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
Q9Y2J8	PADI2 KIAA0994 PAD2 PDI2	Protein-arginine deiminase type-2 (EC 3.5.3.15) (PAD-H19) (Peptidylarginine deiminase II) (Protein-arginine deiminase type II)	665		"BINDING 123; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N20, ECO:0007744|PDB:4N22, ECO:0007744|PDB:4N24, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2F, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2H, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2M, ECO:0007744|PDB:4N2N""; BINDING 125; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N20, ECO:0007744|PDB:4N22, ECO:0007744|PDB:4N24, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2D, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2F, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2H, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2K, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2M, ECO:0007744|PDB:4N2N""; BINDING 127; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N20, ECO:0007744|PDB:4N22, ECO:0007744|PDB:4N24, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2D, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2F, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2H, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2K, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2M, ECO:0007744|PDB:4N2N""; BINDING 129; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N20, ECO:0007744|PDB:4N22, ECO:0007744|PDB:4N24, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2D, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2F, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2H, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2K, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2M, ECO:0007744|PDB:4N2N""; BINDING 131; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""1""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N20, ECO:0007744|PDB:4N22, ECO:0007744|PDB:4N24, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2D, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2F, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2H, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2K, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2M, ECO:0007744|PDB:4N2N""; BINDING 154; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 156; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 156; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 158; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 158; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 166; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 166; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""4""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L""; BINDING 169; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""4""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L""; BINDING 171; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""4""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L""; BINDING 177; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 180; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""2""; /evidence=""ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 180; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 354; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""5""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2I""; BINDING 389; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""3""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N25, ECO:0007744|PDB:4N26, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2A, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2G, ECO:0007744|PDB:4N2I, ECO:0007744|PDB:4N2L, ECO:0007744|PDB:4N2N""; BINDING 408; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""5""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2I""; BINDING 411; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""5""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2I""; BINDING 412; /ligand=""Ca(2+)""; /ligand_id=""ChEBI:CHEBI:29108""; /ligand_label=""5""; /evidence=""ECO:0000269|PubMed:25621824, ECO:0007744|PDB:4N28, ECO:0007744|PDB:4N2B, ECO:0007744|PDB:4N2C, ECO:0007744|PDB:4N2E, ECO:0007744|PDB:4N2I"""	"ACT_SITE 647; /note=""Nucleophile""; /evidence=""ECO:0000269|PubMed:25621824"""		
Q504Q3	PAN2 KIAA0710 USP52	PAN2-PAN3 deadenylation complex catalytic subunit PAN2 (EC 3.1.13.4) (Inactive ubiquitin carboxyl-terminal hydrolase 52) (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 2) (PAN deadenylation complex subunit 2)	1202	"DOMAIN 486..924; /note=""USP""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03182""; DOMAIN 975..1147; /note=""Exonuclease""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03182"""	"BINDING 978; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:O95453, ECO:0000255|HAMAP-Rule:MF_03182""; BINDING 980; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:O95453, ECO:0000255|HAMAP-Rule:MF_03182""; BINDING 1087; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:O95453, ECO:0000255|HAMAP-Rule:MF_03182""; BINDING 1139; /ligand=""a divalent metal cation""; /ligand_id=""ChEBI:CHEBI:60240""; /ligand_note=""catalytic""; /evidence=""ECO:0000250|UniProtKB:O95453, ECO:0000255|HAMAP-Rule:MF_03182"""		"REPEAT 153..193; /note=""WD 1""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03182""; REPEAT 195..231; /note=""WD 2""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03182""; REPEAT 244..280; /note=""WD 3""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03182""; REPEAT 328..367; /note=""WD 4""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03182"""	
Q15746	MYLK MLCK MLCK1 MYLK1	Myosin light chain kinase, smooth muscle (MLCK) (smMLCK) (EC 2.7.11.18) (Kinase-related protein) (KRP) (Telokin) [Cleaved into: Myosin light chain kinase, smooth muscle, deglutamylated form]	1914	"DOMAIN 33..122; /note=""Ig-like C2-type 1""; DOMAIN 161..249; /note=""Ig-like C2-type 2""; DOMAIN 414..503; /note=""Ig-like C2-type 3""; DOMAIN 514..599; /note=""Ig-like C2-type 4""; DOMAIN 620..711; /note=""Ig-like C2-type 5""; DOMAIN 721..821; /note=""Ig-like C2-type 6""; DOMAIN 1098..1186; /note=""Ig-like C2-type 7""; DOMAIN 1238..1326; /note=""Ig-like C2-type 8""; DOMAIN 1334..1426; /note=""Fibronectin type-III""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 1464..1719; /note=""Protein kinase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; DOMAIN 1809..1898; /note=""Ig-like C2-type 9"""	"BINDING 1470..1478; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159""; BINDING 1493; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159"""	"ACT_SITE 1585; /note=""Proton acceptor""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00159, ECO:0000255|PROSITE-ProRule:PRU10027"""	"REPEAT 868..895; /note=""1-1""; REPEAT 896..923; /note=""1-2""; REPEAT 924..951; /note=""1-3""; REPEAT 952..979; /note=""1-4""; REPEAT 980..998; /note=""1-5; truncated""; REPEAT 999..1003; /note=""2-1; truncated""; REPEAT 1004..1015; /note=""2-2""; REPEAT 1016..1027; /note=""2-3""; REPEAT 1028..1039; /note=""2-4""; REPEAT 1040..1051; /note=""2-5""; REPEAT 1052..1063; /note=""2-6"""	
Q15233	NONO NRB54	Non-POU domain-containing octamer-binding protein (NonO protein) (54 kDa nuclear RNA- and DNA-binding protein) (p54(nrb)) (p54nrb) (55 kDa nuclear protein) (NMT55) (DNA-binding p52/p100 complex, 52 kDa subunit)	471	"DOMAIN 74..141; /note=""RRM 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176""; DOMAIN 148..229; /note=""RRM 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176"""				
P10636	MAPT MAPTL MTBT1 TAU	Microtubule-associated protein tau (Neurofibrillary tangle protein) (Paired helical filament-tau) (PHF-tau)	758				"REPEAT 561..591; /note=""Tau/MAP 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00824, ECO:0000305|PubMed:7706316""; REPEAT 592..622; /note=""Tau/MAP 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00824, ECO:0000305|PubMed:7706316""; REPEAT 623..653; /note=""Tau/MAP 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00824, ECO:0000305|PubMed:7706316""; REPEAT 654..685; /note=""Tau/MAP 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00824, ECO:0000305|PubMed:7706316"""	
P07237	P4HB ERBA2L PDI PDIA1 PO4DB	Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55)	508	"DOMAIN 18..134; /note=""Thioredoxin 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00691""; DOMAIN 349..475; /note=""Thioredoxin 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00691"""		"ACT_SITE 53; /note=""Nucleophile""; ACT_SITE 56; /note=""Nucleophile""; ACT_SITE 397; /note=""Nucleophile""; /evidence=""ECO:0000250""; ACT_SITE 400; /note=""Nucleophile""; /evidence=""ECO:0000250"""		
Q8WVD3	RNF138 NARF HSD-4 HSD4	E3 ubiquitin-protein ligase RNF138 (EC 2.3.2.27) (Nemo-like kinase-associated RING finger protein) (NLK-associated RING finger protein) (hNARF) (RING finger protein 138) (RING-type E3 ubiquitin transferase RNF138)	245	"DOMAIN 225..243; /note=""UIM""; /evidence=""ECO:0000305"""	"BINDING 86; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01144""; BINDING 89; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01144""; BINDING 101; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01144""; BINDING 105; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01144"""			"ZN_FING 18..58; /note=""RING-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175""; ZN_FING 86..105; /note=""C2HC RNF-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01144, ECO:0000305""; ZN_FING 157..180; /note=""C2H2-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00042""; ZN_FING 187..215; /note=""C2H2-type 2""; /evidence=""ECO:0000305"""
Q6UXI9	NPNT EGFL6L POEM UNQ295/PRO334	Nephronectin (Preosteoblast EGF-like repeat protein with MAM domain) (Protein EGFL6-like)	565	"DOMAIN 52..87; /note=""EGF-like 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 89..128; /note=""EGF-like 2; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 132..168; /note=""EGF-like 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 169..213; /note=""EGF-like 4; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 214..254; /note=""EGF-like 5; calcium-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00076""; DOMAIN 420..563; /note=""MAM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00128"""				
Q14686	NCOA6 AIB3 KIAA0181 RAP250 TRBP	Nuclear receptor coactivator 6 (Activating signal cointegrator 2) (ASC-2) (Amplified in breast cancer protein 3) (Cancer-amplified transcriptional coactivator ASC-2) (Nuclear receptor coactivator RAP250) (NRC RAP250) (Nuclear receptor-activating protein, 250 kDa) (Peroxisome proliferator-activated receptor-interacting protein) (PPAR-interacting protein) (PRIP) (Thyroid hormone receptor-binding protein)	2063					
P43034	PAFAH1B1 LIS1 MDCR MDS PAFAHA	Platelet-activating factor acetylhydrolase IB subunit beta (Lissencephaly-1 protein) (LIS-1) (PAF acetylhydrolase 45 kDa subunit) (PAF-AH 45 kDa subunit) (PAF-AH alpha) (PAFAH alpha)	410	"DOMAIN 7..39; /note=""LisH""; /evidence=""ECO:0000255|HAMAP-Rule:MF_03141"""			"REPEAT 106..147; /note=""WD 1""; REPEAT 148..187; /note=""WD 2""; REPEAT 190..229; /note=""WD 3""; REPEAT 232..271; /note=""WD 4""; REPEAT 274..333; /note=""WD 5""; REPEAT 336..377; /note=""WD 6""; REPEAT 378..410; /note=""WD 7"""	
Q99707	MTR	Methionine synthase (MS) (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase) (Cobalamin-dependent methionine synthase) (Vitamin-B12 dependent methionine synthase)	1265	"DOMAIN 19..338; /note=""Hcy-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00333""; DOMAIN 371..632; /note=""Pterin-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00334""; DOMAIN 662..759; /note=""B12-binding N-terminal""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00667""; DOMAIN 772..907; /note=""B12-binding""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00666""; DOMAIN 923..1265; /note=""AdoMet activation""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00346"""	"BINDING 260; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00333""; BINDING 323; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00333""; BINDING 324; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00333""; BINDING 382..384; /ligand=""(6S)-5,6,7,8-tetrahydrofolate""; /ligand_id=""ChEBI:CHEBI:57453""; /evidence=""ECO:0000269|Ref.13, ECO:0007744|PDB:4CCZ""; BINDING 449; /ligand=""(6S)-5,6,7,8-tetrahydrofolate""; /ligand_id=""ChEBI:CHEBI:57453""; /evidence=""ECO:0000269|Ref.13, ECO:0007744|PDB:4CCZ""; BINDING 470; /ligand=""(6S)-5,6,7,8-tetrahydrofolate""; /ligand_id=""ChEBI:CHEBI:57453""; /evidence=""ECO:0000269|Ref.13, ECO:0007744|PDB:4CCZ""; BINDING 537; /ligand=""(6S)-5,6,7,8-tetrahydrofolate""; /ligand_id=""ChEBI:CHEBI:57453""; /evidence=""ECO:0000269|Ref.13, ECO:0007744|PDB:4CCZ""; BINDING 579; /ligand=""(6S)-5,6,7,8-tetrahydrofolate""; /ligand_id=""ChEBI:CHEBI:57453""; /evidence=""ECO:0000269|Ref.13, ECO:0007744|PDB:4CCZ""; BINDING 585; /ligand=""(6S)-5,6,7,8-tetrahydrofolate""; /ligand_id=""ChEBI:CHEBI:57453""; /evidence=""ECO:0000269|Ref.13, ECO:0007744|PDB:4CCZ""; BINDING 591; /ligand=""(6S)-5,6,7,8-tetrahydrofolate""; /ligand_id=""ChEBI:CHEBI:57453""; /evidence=""ECO:0000269|Ref.13, ECO:0007744|PDB:4CCZ""; BINDING 709; /ligand=""methylcob(III)alamin""; /ligand_id=""ChEBI:CHEBI:28115""; /evidence=""ECO:0000250|UniProtKB:P13009""; BINDING 782..786; /ligand=""methylcob(III)alamin""; /ligand_id=""ChEBI:CHEBI:28115""; /evidence=""ECO:0000250|UniProtKB:P13009""; BINDING 785; /ligand=""methylcob(III)alamin""; /ligand_id=""ChEBI:CHEBI:28115""; /ligand_part=""Co""; /ligand_part_id=""ChEBI:CHEBI:27638""; /note=""axial binding residue""; /evidence=""ECO:0000250|UniProtKB:P13009""; BINDING 830; /ligand=""methylcob(III)alamin""; /ligand_id=""ChEBI:CHEBI:28115""; /evidence=""ECO:0000250|UniProtKB:P13009""; BINDING 834; /ligand=""methylcob(III)alamin""; /ligand_id=""ChEBI:CHEBI:28115""; /evidence=""ECO:0000250|UniProtKB:P13009""; BINDING 886; /ligand=""methylcob(III)alamin""; /ligand_id=""ChEBI:CHEBI:28115""; /evidence=""ECO:0000250|UniProtKB:P13009""; BINDING 974; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000250|UniProtKB:P13009""; BINDING 1172; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000250|UniProtKB:P13009""; BINDING 1227..1228; /ligand=""S-adenosyl-L-methionine""; /ligand_id=""ChEBI:CHEBI:59789""; /evidence=""ECO:0000250|UniProtKB:P13009"""			
Q9ULK4	MED23 ARC130 CRSP3 DRIP130 KIAA1216 SUR2	Mediator of RNA polymerase II transcription subunit 23 (Activator-recruited cofactor 130 kDa component) (ARC130) (Cofactor required for Sp1 transcriptional activation subunit 3) (CRSP complex subunit 3) (Mediator complex subunit 23) (Protein sur-2 homolog) (hSur-2) (Transcriptional coactivator CRSP130) (Vitamin D3 receptor-interacting protein complex 130 kDa component) (DRIP130)	1368					
Q9HBH5	RDH14 PAN2 SDR7C4 UNQ529/PRO1072	Retinol dehydrogenase 14 (EC 1.1.1.300) (Alcohol dehydrogenase PAN2) (Short chain dehydrogenase/reductase family 7C member 4)	336		"BINDING 50..56; /ligand=""NADP(+)""; /ligand_id=""ChEBI:CHEBI:58349""; /evidence=""ECO:0000250""; BINDING 192; /ligand=""substrate""; /evidence=""ECO:0000250"""	"ACT_SITE 217; /note=""Proton acceptor""; /evidence=""ECO:0000250|UniProtKB:Q8WNV7"""		
Q96MN2	NLRP4 NALP4 PAN2 PYPAF4 RNH2	NACHT, LRR and PYD domains-containing protein 4 (Cancer/testis antigen 58) (CT58) (PAAD and NACHT-containing protein 2) (PAN2) (PYRIN and NACHT-containing protein 2) (PYRIN-containing APAF1-like protein 4) (PYPAF4) (Ribonuclease inhibitor 2)	994	"DOMAIN 1..94; /note=""Pyrin""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00061""; DOMAIN 149..472; /note=""NACHT""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00136"""	"BINDING 155..162; /ligand=""ATP""; /ligand_id=""ChEBI:CHEBI:30616""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00136"""		"REPEAT 637..660; /note=""LRR 1""; REPEAT 698..721; /note=""LRR 2""; REPEAT 722..745; /note=""LRR 3""; REPEAT 750..777; /note=""LRR 4""; REPEAT 806..833; /note=""LRR 5""; REPEAT 863..886; /note=""LRR 6""; REPEAT 920..943; /note=""LRR 7""; REPEAT 949..972; /note=""LRR 8"""	
Q9BSH3	NICN1	Nicolin-1 (NPCEDRG) (Tubulin polyglutamylase complex subunit 5) (PGs5)	213					
Q8NC96	NECAP1	Adaptin ear-binding coat-associated protein 1 (NECAP endocytosis-associated protein 1) (NECAP-1)	275					
P82675	MRPS5	Small ribosomal subunit protein uS5m (28S ribosomal protein S5, mitochondrial) (MRP-S5) (S5mt)	430	"DOMAIN 218..282; /note=""S5 DRBM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00268"""				
