Entry	Gene Names	Protein names	Length	Domain [FT]	Binding site	Active site	Repeat	Zinc finger
Q12974	PTP4A2 PRL2 PTPCAAX2 BM-008	Protein tyrosine phosphatase type IVA 2 (EC 3.1.3.48) (HU-PP-1) (OV-1) (PTP(CAAXII)) (Protein-tyrosine phosphatase 4a2) (Protein-tyrosine phosphatase of regenerating liver 2) (PRL-2)	167	"DOMAIN 5..158; /note=""Tyrosine-protein phosphatase""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160"""	"BINDING 102..107; /ligand=""phosphate""; /ligand_id=""ChEBI:CHEBI:43474""; /evidence=""ECO:0000250""; BINDING 107; /ligand=""substrate""; /evidence=""ECO:0000250"""	"ACT_SITE 69; /note=""Proton donor""; /evidence=""ECO:0000250""; ACT_SITE 101; /note=""Phosphocysteine intermediate""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00160"""		
Q9UBK2	PPARGC1A LEM6 PGC1 PGC1A PPARGC1	Peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PGC-1-alpha) (PPAR-gamma coactivator 1-alpha) (PPARGC-1-alpha) (Ligand effect modulator 6)	798	"DOMAIN 677..753; /note=""RRM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176"""				
Q9NYI0	PSD3 EFA6D EFA6R HCA67 KIAA0942	PH and SEC7 domain-containing protein 3 (Epididymis tissue protein Li 20mP) (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6 D) (Exchange factor for ARF6 D) (Hepatocellular carcinoma-associated antigen 67) (Pleckstrin homology and SEC7 domain-containing protein 3)	1048	"DOMAIN 534..734; /note=""SEC7""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00189""; DOMAIN 785..898; /note=""PH""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00145"""				
Q5VU43	PDE4DIP CMYA2 KIAA0454 KIAA0477 MMGL	Myomegalin (Cardiomyopathy-associated protein 2) (Phosphodiesterase 4D-interacting protein)	2346	"DOMAIN 1551..1642; /note=""Olduvai""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00647"""				
Q8WUY3	PRUNE2 BMCC1 BNIPXL C9orf65 KIAA0367	Protein prune homolog 2 (BNIP2 motif-containing molecule at the C-terminal region 1)	3088	"DOMAIN 2895..3056; /note=""CRAL-TRIO""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00056"""				
Q9UQ26	RIMS2 KIAA0751 RAB3IP3 RIM2	Regulating synaptic membrane exocytosis protein 2 (Rab-3-interacting molecule 2) (RIM 2) (Rab-3-interacting protein 3)	1411	"DOMAIN 26..185; /note=""RabBD""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00234""; DOMAIN 668..754; /note=""PDZ""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00143""; DOMAIN 805..928; /note=""C2 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00041""; DOMAIN 1257..1375; /note=""C2 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00041"""	"BINDING 123; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 126; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 139; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 142; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 147; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 150; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 165; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091""; BINDING 168; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091"""			"ZN_FING 117..173; /note=""FYVE-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00091"""
Q9BYM8	RBCK1 C20orf18 RNF54 UBCE7IP3 XAP3 XAP4	RanBP-type and C3HC4-type zinc finger-containing protein 1 (EC 2.3.2.31) (HBV-associated factor 4) (Heme-oxidized IRP2 ubiquitin ligase 1) (HOIL-1) (Hepatitis B virus X-associated protein 4) (RING finger protein 54) (RING-type E3 ubiquitin transferase HOIL-1) (Ubiquitin-conjugating enzyme 7-interacting protein 3)	510	"DOMAIN 55..119; /note=""Ubiquitin-like""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00214"""	"BINDING 282; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 285; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 300; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 302; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 305; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 308; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 323; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 332; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 371; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 376; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 391; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 394; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 399; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 402; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 406; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 411; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 447; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 450; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 465; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; BINDING 468; /ligand=""Zn(2+)""; /ligand_id=""ChEBI:CHEBI:29105""; /ligand_label=""5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221"""	"ACT_SITE 460; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221"""		"ZN_FING 193..222; /note=""RanBP2-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00322""; ZN_FING 282..332; /note=""RING-type 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; ZN_FING 351..411; /note=""IBR-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221""; ZN_FING 447..476; /note=""RING-type 2; atypical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01221"""
A6NFN3	RBFOX3	RNA binding protein fox-1 homolog 3 (Fox-1 homolog C) (Neuronal nuclei antigen) (NeuN antigen)	312	"DOMAIN 100..175; /note=""RRM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176"""				
Q9H920	RNF121	E3 ubiquitin ligase RNF121 (EC 2.3.2.27) (RING finger protein 121)	327					"ZN_FING 226..276; /note=""RING-type; atypical""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00175"""
Q86UA1	PRPF39	Pre-mRNA-processing factor 39 (PRP39 homolog)	669				"REPEAT 109..141; /note=""HAT 1""; REPEAT 143..175; /note=""HAT 2""; REPEAT 183..218; /note=""HAT 3""; REPEAT 220..253; /note=""HAT 4""; REPEAT 333..365; /note=""HAT 5""; REPEAT 367..399; /note=""HAT 6""; REPEAT 404..436; /note=""HAT 7"""	
Q9HC56	PCDH9	Protocadherin-9	1237	"DOMAIN 26..142; /note=""Cadherin 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00043""; DOMAIN 143..252; /note=""Cadherin 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00043""; DOMAIN 253..358; /note=""Cadherin 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00043""; DOMAIN 365..469; /note=""Cadherin 4""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00043""; DOMAIN 470..572; /note=""Cadherin 5""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00043""; DOMAIN 573..675; /note=""Cadherin 6""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00043""; DOMAIN 679..784; /note=""Cadherin 7""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00043"""				
O15034	RIMBP2 KIAA0318 RBP2	RIMS-binding protein 2 (RIM-BP2)	1052	"DOMAIN 167..234; /note=""SH3 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192""; DOMAIN 297..390; /note=""Fibronectin type-III 1""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 393..475; /note=""Fibronectin type-III 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 489..590; /note=""Fibronectin type-III 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00316""; DOMAIN 848..916; /note=""SH3 2""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192""; DOMAIN 952..1019; /note=""SH3 3""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00192"""				
Q8NC44	RETREG2 C2orf17 FAM134A MAG2	Reticulophagy regulator 2	543					
Q5VTL8	PRPF38B	Pre-mRNA-splicing factor 38B (Sarcoma antigen NY-SAR-27)	546					
Q92576	PHF3 KIAA0244	PHD finger protein 3	2039	"DOMAIN 927..1046; /note=""TFIIS central""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00651"""				"ZN_FING 717..772; /note=""PHD-type""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00146"""
Q9Y581	INSL6 RIF1	Insulin-like peptide INSL6 (Insulin-like peptide 6) (Relaxin/insulin-like factor 1) [Cleaved into: Insulin-like peptide INSL6 B chain; Insulin-like peptide INSL6 A chain]	213					
Q15032	R3HDM1 KIAA0029 R3HDM	R3H domain-containing protein 1	1099	"DOMAIN 168..231; /note=""R3H""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00382""; DOMAIN 232..302; /note=""SUZ""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU01009"""				
Q96E39	RBMXL1	RNA binding motif protein, X-linked-like-1 (Heterogeneous nuclear ribonucleoprotein G-like 1)	390	"DOMAIN 8..86; /note=""RRM""; /evidence=""ECO:0000255|PROSITE-ProRule:PRU00176"""				
